target_00,target_01,target_02,target_03,target_04,target_05,target_06,target_07,target_08,target_09,target_10,target_11,target_12,target_13,target_14,target_15,target_16,target_17,target_18,target_19
76.86385135217147,68.83864064650102,68.50372312285684,94.58392161130905,61.40853766600291,62.98706858808344,43.181388672660376,78.69606878360112,74.78208383917809,70.54704111814499,74.7105725028298,151.57293411095938,81.82403013922952,115.3213324546814,83.04102638363838,133.10372811555862,92.29935154914855,108.87451902031898,47.73871027722078,99.50232921706305
126.37135291099548,50.75380887704737,75.60408194065094,84.20399078455839,61.09177433527433,71.90054273605347,88.4785474061966,99.45101042588551,88.16431012153626,76.92859374152289,72.27819286859952,113.62980278333028,53.62684214816374,67.46735236379835,163.93045287132264,45.86977650902488,104.77155348989699,66.38057464819688,63.727730453014374,73.14827728271484
198.7084184885025,146.29481496810914,63.92202776128595,118.3491759777069,85.0481412751334,67.0815844297409,119.7334543466568,97.28763180971146,83.85277581214905,109.63824501633644,91.57871191842216,58.48677231371403,144.09869734446207,69.21315804394808,79.80962555408477,81.64786345308477,78.46155844415937,82.84165792031722,68.76606984138489,55.13328470289707
36.62131022453308,63.49473589658737,169.7024399638176,111.56982004642487,97.68566070284162,116.07799956202507,126.98806967054095,39.84563774412329,102.17186468839645,100.57034884180341,66.69296151941472,149.22913058598837,115.43326213955879,89.35274866223335,88.40990475813548,99.71825096011162,119.68068872179303,68.13898127419608,159.97281408309937,128.8552770614624
132.0075298945109,117.8440489428384,52.53434664408366,50.02534497578939,131.79334109170097,38.57131178482719,70.6873991092046,73.70859593153,138.870343208313,95.1238602399826,87.84810370206833,102.07411760091782,121.7431230545044,72.87253403663635,71.53190179304643,76.73791052897771,161.525614798069,109.83078044652939,99.40949047936334,68.12232599655788
153.0212580680847,46.092802511321175,78.53747398512704,36.918574675269745,65.38266351487901,82.89306669765048,128.71199417114258,49.83526776896583,91.65318586826325,95.95876892407735,70.86445808410645,79.4726860721906,84.19378797213237,90.68133155504863,118.05784487724304,55.70582469304403,213.80637782812119,90.22208946091789,100.75554948382907,90.06992075178358
21.709499774977218,71.67824754714965,201.20981472730637,57.39948472380638,93.41405948996544,109.62134999036789,126.26941962242127,99.33698356151581,117.35314747691154,118.61683160066605,89.9411048591137,106.54855880141258,52.19919863343239,41.40992002260117,76.74808208942413,83.77879292624337,89.44686739785331,91.18416152000427,74.27828795569283,164.00382125377655
58.447771310806274,93.84811106324196,80.64260125160217,169.72039186954498,119.06958753722054,52.01142305135727,144.1147097746531,56.08139385282993,99.58801010251045,22.138995153148,98.7339083807809,70.27385701451983,42.4747977733612,95.09520312717983,51.13569478690624,136.63660771506173,107.96642075266156,96.60744911432266,108.65908223390579,128.51768919399805
71.67766369306125,115.52537399530411,64.41734617097038,137.54036936759948,56.86546391248703,74.10915766159694,102.50812045733134,66.36719327706557,62.29493191025474,81.98651064525951,100.34965401887894,85.23572596636686,54.85399637619654,95.13422566652298,68.1709061219142,57.623888904398136,76.06220784187317,111.4561554590861,136.24370177586874,186.8888235092163
105.90468880108425,83.57574567198753,103.82200164265103,72.9420219262441,100.57769337296486,90.47731736728123,66.64301013946533,51.21168351173401,69.43672502040863,164.94334787130356,77.7740045984586,58.194901168346405,129.67294081052145,46.227748337913965,110.03166860342026,104.03187066316605,120.05090204874675,93.58986577391624,122.42647852216449,53.15899902231553
