24,14,19,24,24,36,16,21,37,23,16,35,21,13,24,16,23,20,25,14
30,18,17,20,34,18,19,17,20,21,17,19,15,16,22,32,21,21,16,19
28,29,27,31,15,15,30,16,32,13,26,14,14,15,16,14,15,13,30,14
13,23,28,32,26,28,14,39,25,15,14,22,25,15,12,21,11,37,13,18
15,18,10,11,12,19,21,13,12,35,13,12,26,37,44,31,27,16,17,26
22,17,17,23,26,16,15,23,21,20,17,20,32,20,20,21,22,22,33,18
14,17,18,23,18,47,14,14,20,23,19,17,18,18,52,16,22,16,15,17
16,17,17,16,36,19,15,14,17,17,19,17,13,18,15,19,43,17,18,18
20,16,20,15,39,17,30,22,20,16,16,16,21,15,18,18,25,15,20,41
21,23,25,15,16,20,16,20,15,16,28,29,20,21,29,15,31,28,22,16
11,10,8,95,11,17,21,10,9,24,10,52,11,109,21,10,60,23,9,26
15,35,16,16,16,13,30,16,31,14,26,16,13,44,16,26,29,15,15,25
27,15,16,17,18,16,14,14,39,15,16,16,17,47,16,30,17,13,31,15
11,128,15,17,13,19,24,14,29,17,14,13,21,29,16,18,17,119,12,20
