21,460,19,19,19,21,19,18,37,31,19,20,16,14,21,19,22,18,30,20
19,43,18,17,21,33,39,19,26,36,18,20,18,40,32,16,17,36,29,17
15,39,21,16,38,35,24,17,36,34,13,17,40,40,16,22,23,33,26,18
20,18,31,17,21,31,32,19,19,14,34,19,49,46,29,20,15,19,18,31
27,32,33,17,18,17,16,17,18,28,18,17,25,26,16,27,16,16,34,27
14,16,19,14,28,15,15,28,28,56,57,24,22,45,39,26,24,25,16,15
20,16,18,20,18,35,33,19,21,19,16,20,21,21,21,31,20,24,22,18
19,33,14,18,17,24,19,15,29,17,17,33,20,17,25,17,23,20,38,17
29,26,26,22,20,25,24,37,25,24,16,25,18,28,18,29,17,17,36,19
17,18,17,21,19,18,16,22,25,21,18,18,16,20,19,17,21,19,15,18
24,27,20,19,21,28,20,16,20,32,17,20,15,22,25,26,23,21,19,18
24,48,23,22,25,26,21,24,26,20,23,26,23,20,21,24,23,28,26,48
27,17,26,24,20,25,23,24,23,20,20,22,20,25,21,30,19,17,23,21
15,21,36,20,18,21,18,21,21,22,19,18,35,23,24,25,35,19,20,22
24,26,22,20,23,18,22,22,21,20,26,24,21,24,17,18,24,20,24,21
21,21,16,18,72,18,27,20,17,20,17,22,27,19,26,17,20,20,19,71
19,22,20,38,18,23,19,17,20,24,35,33,20,48,18,55,22,19,24,21
25,18,24,52,46,25,29,51,22,19,30,20,30,33,21,29,27,24,21,19
19,23,28,18,23,27,20,18,16,69,16,16,20,30,18,28,18,22,18,15
20,24,20,23,21,20,19,17,21,23,24,23,24,22,20,20,22,27,22,22
32,24,20,23,19,18,25,19,24,23,35,22,34,20,19,20,25,17,18,26
27,30,27,17,16,27,20,29,21,23,26,26,19,17,18,18,28,18,26,19
45,14,15,17,35,58,14,31,53,16,15,16,16,56,14,16,32,14,13,16
33,22,30,33,38,26,22,31,20,29,15,31,17,15,30,15,17,24,20,15
23,19,17,19,22,25,20,20,24,19,17,19,19,17,19,20,22,22,18,15
17,20,16,21,19,17,18,23,16,19,13,14,15,18,20,19,41,19,15,37
20,15,18,20,16,18,20,21,18,27,18,86,21,23,19,20,18,19,26,91
20,16,20,20,21,36,22,20,24,36,19,24,27,20,39,23,26,27,23,18
24,15,18,26,14,30,14,17,38,20,18,29,38,31,30,14,17,15,15,18
11,12,11,12,28,19,98,38,10,25,93,44,25,26,33,13,11,29,13,13
16,24,27,17,24,20,23,28,20,17,30,21,20,23,23,29,26,19,27,18
17,18,18,19,27,17,26,23,16,26,22,17,23,40,22,18,35,23,27,32
11,9,10,80,9,9,10,23,40,56,9,10,25,56,10,10,74,24,9,40
13,18,17,14,14,13,13,25,25,24,16,12,10,11,14,11,16,17,14,23
20,15,24,16,16,15,17,15,19,16,17,25,16,16,15,16,19,19,14,26
22,16,17,73,23,15,28,16,20,22,80,21,16,18,21,18,20,17,25,22
2,3,3,2,2,9,9,4,1,10,2,2,3,3,2,3,6,3,3,2
