target_00,target_01,target_02,target_03,target_04,target_05,target_06,target_07,target_08,target_09,target_10,target_11,target_12,target_13,target_14,target_15,target_16,target_17,target_18,target_19
"[2, 12.821996569633484]","[1, 17.916553258895874]","[1, 17.197900533676147]","[3, 8.361526727676392]","[3, 9.202162981033325]","[2, 8.99148678779602]","[1, 10.48659348487854]","[3, 7.5818296273549395]","[3, 6.940681457519531]","[2, 10.19245183467865]","[2, 9.024905800819397]","[1, 13.056436777114868]","[2, 14.186565637588501]","[1, 17.616856575012207]","[3, 8.719023625055948]","[2, 9.74894106388092]","[2, 11.247233510017395]","[3, 6.429590304692586]","[2, 13.446045994758606]","[2, 11.508463263511658]"
