130.33825383867537,13.939107267295613,233.22983845074972,51.436090694533455,439.9689166545868,319.3518189589183,302.5696500937144,901.4693124294281,414.85797119140625,102.35457944869995,104.70425642861261,303.96398027737933,366.07896304130554,469.3434054851532,424.4889667034149,19.18432071685791,182.8769148349762,139.14952945709229,505.59069776535034,886.1439237594604,138.44677391052247,231.00937277078629,0,168.77956295013428,178.50913494825363,960.0,0.0,False,False,False
77.33834841034628,593.925573348999,127.77860736846924,237.45016050338745,599.251172542572,63.606066942214966,368.79927802085876,39.5525951286157,319.59161281585693,316.04221749305725,117.21462973952293,45.86321485042572,301.00481498241425,136.63591607411703,84.3917591788552,0,82.45232512734152,157.17330940564474,58.97645582258701,139.33357107639313,511.26610136032104,495.7199594974518,108.65391091505687,108.69564337730408,87.73543882369995,960.0,1.0,False,False,False
169.06929111480713,303.08645764986676,148.49162348111471,18.068249131148715,44.26389801502228,0,132.18308901786804,33.6890076143401,223.38859836260477,136.17472577095032,110.07039904594421,138.7382493019104,148.41365114847818,125.81004285812378,0,158.57403735319772,159.27817521095275,0,519.3154895305634,63.02364818866436,0,368.4001748561859,0,0,0,960.0,2.0,False,False,False
220.79413408041,235.95148235559464,141.66719587643942,513.2203226089478,65.18368685245514,757.8844237327576,182.50169396400452,58.58662513586191,78.68719391028087,190.62829413414002,307.82530275980633,125.77965869222369,361.94536304473877,142.3112952709198,249.58298087120056,272.08184909820557,45.21090445064363,32.22112727165222,222.1910006403923,199.24722576141357,267.76516485214233,0,0,99.67566466331482,97.79376101493835,960.0,3.0,False,False,False
271.52798795700073,0,173.31815152168275,0,242.19803245862326,447.23519694805145,406.92587518692017,73.6178930906149,44.55621159076691,62.341236941019694,5.2610838413238525,172.29974288940429,184.13292036056518,146.74450087547302,43.45673334598541,8.457563638687134,63.94542614618937,8.430468559265137,193.43807286024094,134.760712487357,65.76966849962871,0,0,255.74636018276215,410.5550208091736,960.0,0.0,False,False,False
117.03185713291168,46.053248167037964,148.83773573239645,366.33899307250977,279.95454025268555,137.92769145965576,63.427839819590254,99.10405826568604,56.33303827047348,56.94320321083069,0,153.4246368408203,221.49668723344803,193.34778916835785,318.99924182891846,565.3274059295654,0,300.94826253255206,63.94691491127014,305.62497965494794,358.133664727211,6.756774425506592,159.7644280989965,101.84874068366156,184.9192289352417,960.0,1.0,False,False,False
0,254.9631942907969,53.942477375268936,243.7590616941452,185.2237829208374,84.05223618854176,229.26188546419144,58.68235373497009,156.0846846898397,408.28059363365173,200.24364548921585,115.67190647125244,326.43074774742126,336.06571078300476,308.35135650634766,280.47636222839355,270.0831621487935,116.25751267160688,239.94186317920685,318.156866312027,224.1866762638092,6.178344964981079,88.98391079902649,45.04785636493138,746.5186474323273,960.0,2.0,False,False,False
171.5235158443451,29.808866262435913,876.9869673252106,60.19497489929199,888.0360679626465,733.4526572227478,216.20541183153787,112.9251378774643,111.20157023270924,132.99299355915613,392.9621946811676,206.7425308227539,370.00518250465393,217.61954545974731,180.75335364341737,72.43693685531616,288.04772488276166,6.674992799758911,48.82772992786608,568.5238175392151,406.1092826128006,84.31820591290791,914.9979183673859,328.2809554338455,0,960.0,3.0,False,False,False
158.33422102928162,126.02928675924029,283.72646629810333,233.699656188488,0,97.9972413778305,935.4474649429321,139.57781348228454,0,0,63.20748489697774,513.080178976059,400.1389149427414,168.57597889900208,211.08386580149332,193.92159742116928,443.19943499565125,232.87410205602646,236.85970258712769,133.42331886291504,174.45386664072672,47.86944019794464,438.8325287103653,134.4205425807408,77.21954675515492,960.0,0.0,False,False,False
71.27512364387512,62.14795025189718,70.81171639760335,75.91563830375671,54.672958225011826,78.74881929159164,80.5684538971294,66.69394891262054,106.07728996872902,86.43621935844422,90.04323728879292,74.42440936782144,95.83001484870911,56.314084207310394,37.441129999160765,71.56090253591537,31.945011479513987,60.40243803660075,55.05073752403259,119.01245093345642,66.13985286440167,38.16204345703125,97.92584544420242,66.85848279794057,55.52116460800171,960.0,0.0,False,True,False
