7,16,6,3,3,1,10,17,5,1,21,55,7,6,11,8,7,7,12,11
3,5,43,1,6,7,5,5,22,2,17,5,13,35,5,13,9,35,44,5
14,3,13,7,7,31,9,1,8,13,7,40,11,13,13,7,3,11,4,61
17,5,13,8,9,3,1,27,7,9,8,23,12,26,23,18,1,11,7,13
10,3,24,11,7,7,6,4,25,8,21,3,5,7,13,21,1,16,23,6
5,23,1,6,6,15,11,23,10,9,11,8,11,10,11,15,11,12,1,12
9,1,5,42,3,7,5,22,22,17,1,1,11,10,11,9,83,7,9,11
10,10,5,3,23,9,15,1,15,5,10,46,3,8,10,8,93,11,5,11
1,1,13,15,37,15,7,8,13,18,23,13,7,11,7,3,5,7,22,6
19,10,5,7,13,6,10,1,3,10,13,3,5,9,9,172,6,6,2,5
6,5,11,6,19,7,12,15,11,11,6,1,14,14,5,10,5,3,6,25
8,1,44,10,23,5,15,7,10,11,7,1,16,11,3,6,5,10,8,5
9,15,12,13,9,45,15,8,18,9,9,6,15,1,5,17,10,24,13,18
9,17,4,6,3,7,7,31,7,8,7,8,13,18,3,7,6,15,1,14
5,11,63,21,43,3,11,10,9,11,7,5,10,46,11,1,31,9,10,5
7,12,7,11,5,7,12,12,7,11,20,1,1,39,19,37,23,3,1,7
7,3,12,6,19,12,11,9,11,1,11,12,19,13,6,12,5,155,11,5
