target_00,target_01,target_02,target_03,target_04,target_05,target_06,target_07,target_08,target_09,target_10,target_11,target_12,target_13,target_14,target_15,target_16,target_17,target_18,target_19,target_20,target_21,target_22,target_23,target_24,target_25,target_26,target_27,target_28,target_29,target_30,target_31,target_32,target_33,target_34,target_35,target_36,target_37,target_38,target_39,target_40,target_41,target_42,target_43,target_44,target_45,target_46,target_47,target_48,target_49,target_50,target_51,target_52,target_53,target_54,target_55,target_56,target_57,target_58,target_59,target_60,target_61,target_62,target_63,target_64,target_65,target_66,target_67,target_68,target_69,target_70,target_71,target_72,target_73,target_74,target_75,target_76,target_77,target_78,target_79,target_80,target_81,target_82,target_83,target_84,target_85,target_86,target_87,target_88,target_89,target_90,target_91,target_92,target_93,target_94,target_95,target_96,target_97,target_98,target_99
81.34795226912102,46.572358019510325,107.27083667055177,68.6340469446452,111.8257573191436,107.06396032279066,151.05784454969555,124.7920975062134,90.13878188659973,80.09115057233237,152.21662984050147,159.97322400952177,52.839379254491625,150.0812166795028,107.0,99.80872907717018,158.37030150883854,39.58448686038491,50.59576662132873,244.09529368670758,66.58026434312153,144.10132685024303,173.1474296661677,204.32550599472444,58.232049594703795,69.1158447825099,91.41152881338364,73.58989332782241,121.92059875181246,28.059087654448195,82.28000972289685,107.34789983972658,98.73702446397704,171.32560345727813,75.58438992278762,72.54000000000045,215.73083321584014,51.63692089968164,282.1464733077496,142.07277149404774,133.19407794643226,143.54441821262157,37.167625697643615,103.45949738907505,91.35097153287424,84.15885217848357,39.20459156782532,63.63961030678928,70.95471513578231,217.31631876138644,46.23053536354589,138.1025068563204,113.44572094177946,142.36735018957242,193.294755231487,60.689228039250615,84.8473193448086,182.30167964119417,171.2273120737461,189.26463589376786,187.74651101951397,138.7984149765407,149.77590727483653,23.172233383944913,38.948684188300895,82.25923899477917,77.5875144594804,143.72704129703698,164.87288315547954,72.51284300039741,27.294688127912362,80.07838409958212,145.46746165380242,114.31207985160609,137.64083696345355,98.03862300134605,88.31563621465902,234.3608329051593,170.98830369355676,82.365041127896,147.4438993604084,135.8824035701472,175.7429725479816,225.4240280005662,23.706539182259394,161.2717656628094,96.70373105521871,139.51702405083043,180.12515759882194,279.00170680481597,29.068883707497267,81.95991459244101,36.359317925395686,72.03471385380801,245.3598019236251,84.52810183601665,30.325362322648726,95.9525486894431,142.1256190839635,60.41413410784072
48.79111387058994,30.114854741947447,101.19823794265066,55.38905993423632,111.00294399999652,75.2342009374188,149.72937609473323,153.63394077047283,88.59332770338703,79.12116376411541,139.44266601570652,130.55117798895427,53.15852802731479,182.4014092675602,106.81898157156961,107.54422533555538,153.437231278577,60.89093786558117,79.74790447226782,243.8787478167137,101.95178590907618,117.69231438629129,168.4783215601546,204.31614611206427,38.92907257039243,68.95990743188831,107.37034054864321,66.99148081954978,115.29208913736099,27.410083530970077,82.45139386034673,120.48298744462664,99.55388697482769,142.5263629094554,74.19807981915781,40.782037582673425,207.59302964347992,72.03552278734243,277.7181273437698,143.3628047044313,117.55284896017773,144.5170061219172,28.4103871102146,112.81204883085171,91.05090445449044,88.36680881416443,39.20459156782532,63.63961030678928,71.06813913421495,194.97476349518163,44.5048132228386,118.45505645602108,81.92069579782275,121.10110816999615,171.39742821875043,40.25367560857301,81.55752816264125,150.98754385710868,171.0002131577619,163.5421609249492,182.26802489740825,138.7984149765407,123.2717258741903,23.70301457620714,38.948684188300895,63.42679559933953,74.77244412214849,135.86198290912824,172.4905794529081,63.66222113624779,27.294688127912362,98.2344135219425,113.88923741952861,129.25881169189415,137.64083696345355,79.19394168747849,97.09088731698934,234.3608329051593,170.98830369355676,82.365041127896,119.50666621223466,152.3285921946369,168.3103469784399,225.06170909330646,23.706539182259394,139.0666041866232,71.68793761853972,139.51702405083043,174.99472249185686,275.18963080029437,29.068883707497267,111.50784725749125,36.359317925395686,72.03471385380801,240.76775718522293,84.52810183601665,12.787118518259485,118.27307554976613,171.30125627093688,94.9475139221676
52.31402778505165,19.454224483123163,90.33893597005785,86.83577880884187,90.30287207835563,78.93678663433816,146.0254463742409,121.40681178731023,90.03049498072468,76.08196645356773,118.95568792928148,115.23088360568384,35.58740263495558,175.5719010306517,124.18425062230222,110.46293261247405,138.87290114279875,49.60075441293039,70.53471518613112,238.66446746927537,96.42664024268001,103.66057367603419,153.36566495782745,196.2654608632508,30.944819338218995,89.8067414921509,71.74314075135152,50.097569714358656,98.3829000808601,31.007569667137798,90.45920561778269,107.33494590827551,108.58686425449699,109.63107688636188,53.68337606469107,47.90444132977826,192.17832252159664,60.309998693581484,264.0122693020759,141.99953760072378,93.53693968190018,137.7621694900075,11.553159609894111,78.955550702822,107.64197192150158,93.34378768562809,27.08752234432814,76.48295906239511,59.69084357781911,165.4323847702514,50.66602284531245,119.50217193474676,85.45446549632099,93.43234395653553,142.50374647340993,27.277365418363033,109.40599561447631,118.13196585375185,167.62754181345332,132.550682733509,168.8428908332384,117.81756229581501,90.12156299684935,27.699868246807917,42.94873214386546,45.21431614242689,72.6851613702114,119.03859310454426,168.1081015595431,51.43948301520261,36.04822356347698,102.53346735968933,98.34909336909459,114.87206512869948,116.89599940292536,71.07211565133754,83.03247570190807,231.1182634053418,152.89429484023967,92.99890330263568,106.18623606924582,140.12110622998412,151.36738738147815,221.0347259636638,22.368462050938362,142.54214778608707,69.49712193499064,123.98430120419302,159.03528659155933,263.2175989027105,45.53805653496813,100.46449139756794,40.305005911454685,82.4778683679597,227.6278036439808,77.1559913692688,42.073258509740356,106.07987876711779,160.91653477342894,81.44306362666418
74.04013154820952,28.591651883747218,86.07253034975936,91.34897417533652,65.99893847862099,99.969064419631,144.2705519209479,100.4657234188232,97.61790450568859,75.02371815007123,101.82850819914026,116.06141506306332,23.43619503857062,154.17028453996213,141.81083866200723,112.27587767339435,133.1253307996209,24.848720617100348,47.401231114545354,236.1695342014838,77.8468676834031,106.25834894724724,147.43084994098456,192.78063120601362,41.257311086746796,114.51475934026864,47.06047383560491,43.88392974275172,92.09148783598513,33.74613917953043,104.70891871981789,85.39522288931695,123.0275743462721,84.87188901366555,30.165283277803756,71.9166771092075,186.13875642929096,35.51663296415499,258.4887505939738,141.13993574837238,74.33235170031979,133.68172195462725,5.212371135788601,56.748546443115174,128.88908320725963,95.16721135287267,32.63598426189636,95.15263848951807,46.604016939059704,141.08084741714455,61.64003588722883,129.8865935343419,104.16776326210848,71.14287005117716,118.57815164715603,31.992955366188376,120.56239956400464,95.37154858938972,165.27935072675947,107.65305918829834,163.13121043986843,93.46236302741909,65.26738246694472,30.453994499841105,57.488321554527296,36.70149399959123,72.53182692163227,105.02760589434638,149.45296848616937,47.266519210456025,56.435864609892164,103.0103302278268,99.13014107527094,92.78034028586956,94.51964067242524,76.71244211913368,64.26443125014654,232.38272755938095,130.96659527508825,109.61993839155383,108.38228120205933,123.38081144733363,145.03899682110696,218.39820678920654,39.26743566434536,131.95565684816893,81.03793975855386,105.44536584921546,153.51853413303542,258.9238162156865,68.99548360603592,96.78609222112654,55.35195122873563,99.02961593917273,220.0961660298359,74.98018625497781,65.75340678978714,81.37527965909031,134.84737438902314,80.03164317736801
92.60775532564936,43.19575520008096,81.32686726757787,70.56169110312196,42.681151180285916,117.27399261669872,131.07079199074667,82.26949214575224,108.24693066236422,61.42129691659576,89.80536752738267,120.52206787542012,33.22167119562932,138.1976942935141,136.33405389635203,117.3116825935197,138.6330047821448,6.09426261316021,31.07648286455198,226.52823420715836,68.64263914957498,113.10827174399292,154.87559328726863,188.10561721554183,54.85264490466962,137.24837756297234,25.229755385143942,61.06113388655525,107.58739629478582,14.345638829362349,120.9382260241234,70.28618779499739,139.06693388513236,62.183174647264735,13.281666606589752,90.15414400858614,192.92314591810018,17.03522153541361,261.24164497420844,127.52795089973924,60.481040263642036,133.88154713159545,22.86462827495519,39.00491042015808,149.5649151910331,76.93189575687884,49.69710445293987,114.50289477367905,44.04800469159954,118.86445480503833,77.70519978705255,128.1726902832996,119.6341019320319,52.762227367086226,96.99335116445131,48.818576756790264,101.24443332209205,75.61621508944188,155.4694404360176,84.73574987629917,167.44475536183614,71.13883258377984,42.458495280283756,11.298466672985926,75.8153095733298,42.509087701186864,79.65040918172296,96.13912791799827,133.90935502850397,66.57815346103087,77.61175468203633,108.67107495596464,105.19742288919585,71.51994912596732,75.10684064711177,85.54503370837742,53.59174666591177,233.81016414063836,111.68350924975861,127.4345345199918,115.23098264059408,110.57076261137397,156.1536810278021,209.3018711500617,59.993401806167384,124.75705074685973,93.14122288282904,90.90939177005842,156.62798891740425,258.3430900013788,91.04538737747711,98.3766194945752,74.14750575278254,116.95036906222936,221.71137132417343,80.87929627496963,88.47712566276682,63.2423236635637,116.55400237445679,86.08153997807129
99.75515673126749,50.10508492699062,81.5852089499804,62.962019814819776,23.24349478191901,124.18766637988907,126.97341391167997,72.08552390669632,121.95788827391326,57.171044688059474,82.77734105663919,129.09336020008675,49.51842492712948,132.26265289758433,134.30831828272053,126.77886952078599,141.27180367455833,3.409664005469031,25.864316798970194,222.94972097350882,65.04193153091326,122.9045025351493,157.94777058734553,186.1445022040668,61.13113184122666,143.4673453920841,10.23565632749159,67.96512857163508,113.77147829779686,6.547062946914408,137.7106634955749,57.92657045896846,156.6711763557711,41.4061069934921,20.812396748999213,98.91474074348339,194.3247161379005,8.339713257741186,263.3036011711559,122.01057113148926,54.14410579769368,137.68085093515683,30.972468222257657,32.74635669104483,148.61660976811473,69.8022371031452,67.49636002783174,134.15761618946098,45.76347557527509,99.00905997427148,94.55934332372044,131.2600377132585,127.82072508965568,41.580154141900735,78.52131181286163,65.05248447552455,93.90460754717459,60.73413732563754,153.73692261937524,64.50257021706456,170.86228143835925,51.160405705671394,20.741169068411324,6.441005809719452,94.46685937810143,57.55569745450544,92.85690405329956,90.89872060575432,125.58980949662367,75.73714038158265,98.84507801853941,114.98965912578116,114.5763213615942,55.93848983546829,59.5723149641935,89.99042510420699,50.576656536768,228.21070224780482,95.44224252214083,145.0597826593016,124.92610965308415,103.92518787352873,161.12339685170284,206.00203958154722,80.15729706844395,121.64923791735659,98.64064559342376,81.12342294527147,158.55180950326164,258.519537338971,111.66605101959577,102.42310265248047,93.06443405358813,134.8302020237738,222.84536976140024,91.26613042173746,89.10903436898943,55.94922238729159,109.13954552454133,93.23563875730115
111.11684890809686,62.0345504448513,70.69786876325198,58.68505959264958,14.984224213061797,136.03688544438435,111.07133895139296,67.3018620589896,129.945320367687,41.340075010621376,81.10473302249699,143.21322181661648,59.29894320008035,119.31394109377203,133.93242620443453,141.90700214062173,133.84812775774034,12.908476661479254,12.616235077189193,207.2407360466522,52.24996696008837,138.431161213664,151.26889560219135,171.71070672331615,73.77941688515969,146.6923158443616,4.514945261627988,72.90403647779782,115.34250183091827,11.88455526516529,146.926573490308,49.26721586447938,165.66010741387743,17.40392779512563,30.8201671189554,109.22160332581461,187.86889598106248,11.676041181372053,253.4115396538076,105.89944754579126,55.814205119502795,140.75097582801862,42.11476848893503,31.27549391799667,148.80557566620098,56.26691946863036,77.94307649434931,144.32431992461306,57.84789151387978,74.88915810390546,117.48036577552925,138.04349643125042,140.26506867130266,39.19475798939923,57.05447921979508,89.37628385146171,85.3359365648605,47.48083858330296,138.1010948346034,38.79325742148374,162.77461247099367,41.22375985907073,9.304832526875927,3.7639229410305015,104.62401297343867,78.59539943040255,110.44813468221278,92.49184359289902,121.07525221857362,86.24103674169669,108.99131783561911,118.95076926818552,128.34325101228265,48.557300978671265,50.56832387081743,104.23102037788306,53.295676261343075,211.39737121991578,88.19299390222301,155.1710205773549,140.9583591930155,100.37518157365162,158.0607964148503,192.04114448351748,88.77784690701861,122.5286715810182,113.54923136149122,80.01502130730066,147.6547923005021,246.8837940403485,123.34123999013855,107.21856621440561,102.65030210741824,144.0709764978322,210.0670984631051,98.85032017501265,94.03904034863392,51.938146004675424,97.82296019007994,97.9156798406093
118.57458051968729,67.6059894256385,54.890912862063736,61.08530284400016,17.515238503584087,143.0743841576359,86.92346950968336,81.15398612010203,125.4206178813808,18.029867530008893,87.85614267146316,158.72462169592333,55.31150832196224,111.69282763016923,150.95922745821073,127.22514282237042,123.7939288112825,19.92567908735028,6.048789800920007,185.02132254622015,45.17685245878009,155.22986995559447,141.9999770691201,151.00738967989633,80.65300740962401,161.55559359394232,6.835182673046683,82.40351092748519,118.62479930384634,34.03678176046173,138.47912252228102,50.53778421603487,160.98814177654145,13.804102779740363,22.196622898581136,114.81099146687968,178.44658558684756,18.166551034097743,238.67672218387017,83.69390829275143,66.8259593969796,135.42670554071813,60.20101824038649,14.862149709544237,165.22447696824554,42.96003356177071,71.48719302984529,135.70247383173174,59.55851599395045,54.12457227032835,139.49523565224243,148.02783790585488,141.53033528825074,50.41479097080778,41.929951005784496,112.38823320041878,80.08052369160647,46.093947168287684,115.97775264046118,15.665245588692557,151.27687197604524,47.15048025295938,30.919888050949528,6.877324191273268,96.00142374478928,99.9892615423534,129.11809617977335,100.00773548458847,135.68921254930004,101.63420988779447,100.47917384625069,133.14262131815127,144.92702664233033,52.43637197633109,53.00964616509857,88.0442523389212,44.92215621231556,189.73118370715653,91.6495896565468,149.75509154745077,157.52368722622842,116.2694664970246,154.6581875190608,169.94933321330276,80.25664677337363,128.59742841117256,104.69266738738237,79.32310834769173,135.27478252735486,229.1467590499176,114.8989299940772,122.36884179479664,96.47435384523158,135.50653409601594,194.67714881151295,91.24599567472893,105.04748100429907,51.746449099948045,93.19734193299266,111.51944277500343
127.62821205832087,91.45776798988224,51.02120825999028,65.3811250076194,30.62783304603272,138.09933823721354,76.89806414864388,90.02016068551416,119.21380367143719,8.315418512276185,93.10828630630778,167.56909491614593,47.306599186262744,87.6783118538235,160.96460339945276,118.133872608872,120.94732411388938,44.311610486074315,17.741159182049916,174.87254189235452,29.093986777030548,163.26238466468212,140.0096446064144,143.6999860978028,88.37239894143407,147.57883132287705,3.087180529964404,88.69426846826919,122.30076290622941,45.68176825620278,124.30273427301677,52.8507461589267,154.09352591796554,23.216079877431977,7.839175376894524,136.56946849682734,173.45565679585474,40.11382599281596,233.16439432368762,73.29440583261595,74.16913123224846,128.23345630740442,70.45154911366171,6.324077242692259,161.36074723584917,41.1184225211563,59.46702220572354,121.67202943806984,50.834355877796696,44.06535957391864,144.29134090751762,152.61332111226673,132.02141752759314,60.44200435547599,38.37875792390748,121.78074116253698,79.7169710752392,49.93997374945233,106.07943642118416,6.443458770693269,146.93946744347187,59.54847139885965,42.94921431771298,4.142845994204638,81.15393042213292,111.37653096814324,139.34614724208734,105.81548543235337,144.39331645348528,109.34175984214684,85.63903960742147,142.43886473904055,154.1376990126177,56.23437636705765,60.84889616731388,78.00235918412601,41.28817945784463,180.0560145196837,99.99149316588976,140.26968738139465,166.66986797925267,125.8050926383804,154.1745419675723,160.05574529198503,65.4110536619479,133.32701103553606,94.646132655405,81.37126899971263,130.59147525142384,221.46002406873643,100.14923397796807,132.05967392821378,85.95620736190723,120.8943226239393,188.22869862876223,79.22818128686998,111.10477379871283,51.503864828245284,75.01487581316707,120.60673130438948
126.35792563214059,88.2679260676527,33.874926385809786,84.10235300782288,36.18161760896418,139.76354497817536,65.7918861886002,81.86255799579634,127.70766063446163,12.436203461256616,81.41171598299944,168.16587198001162,55.804176553390036,60.9826839433961,158.2449690334035,128.0428655081073,103.33945472749527,71.03057372358826,44.399625623435014,162.16201573520428,25.79005397073583,163.51325839613034,122.51892864167698,127.11295664342836,83.93377358703503,145.85308366549665,4.000624229676037,85.4837670404541,112.59930693849853,59.99582029066777,113.8651578375452,36.270906036144204,160.5128814926887,22.275717698624085,12.221188480294833,133.87225119909115,155.76358400294316,66.3692209621419,214.30385662134583,66.26662172711858,62.193049385814135,114.54400551950808,76.91258812526632,18.809341717149593,164.00594905307628,55.62937547123197,64.11694401473717,113.44642700035169,41.80085688656871,45.405265693575494,140.40710887769046,143.15991947160887,135.49884365182857,48.60506260665495,32.42076001292586,112.4356816407429,96.36434163363953,56.743637180155496,94.7802490882056,11.615740491797999,129.95146714892638,61.53109351872686,35.97797410431753,16.287946264624583,72.99457190119453,101.54504556224954,129.18423029540486,92.16367571082982,136.18011485686333,111.2508568790054,81.15719195498235,147.40216638011418,152.62647367622046,41.18443805628848,56.66640723019965,83.5032484485606,26.119087212656243,173.70566925396054,97.3110195648963,145.77889980955263,164.29754979459756,119.1751776199347,138.27029391708552,148.2983882475723,58.4374477655798,122.09056503631628,98.26183429169528,74.58692555637923,110.4116098948259,203.27001330796227,96.23420658453841,137.08598750799706,90.17422115270641,110.89432863478268,167.065400923444,66.80139991786214,130.97014325436905,63.32956201034735,58.475264436397914,126.56595640956688
