UAV_00,UAV_01,UAV_02,UAV_03,UAV_04,target_00,target_01,target_02,target_03,target_04,target_05,target_06,target_07,target_08,target_09,target_10,target_11,target_12,target_13,target_14,target_15,target_16,target_17,target_18,target_19,target_20,target_21,target_22,target_23,target_24,target_25,target_26,target_27,target_28,target_29,target_30,target_31,target_32,target_33,target_34,target_35,target_36,target_37,target_38,target_39,target_40,target_41,target_42,target_43,target_44,target_45,target_46,target_47,target_48,target_49,target_50,target_51,target_52,target_53,target_54,target_55,target_56,target_57,target_58,target_59,target_60,target_61,target_62,target_63,target_64,target_65,target_66,target_67,target_68,target_69,target_70,target_71,target_72,target_73,target_74,target_75,target_76,target_77,target_78,target_79,target_80,target_81,target_82,target_83,target_84,target_85,target_86,target_87,target_88,target_89,target_90,target_91,target_92,target_93,target_94,target_95,target_96,target_97,target_98,target_99
"[-69.59277122605475, 132.31918201524465]","[16.0, 134.0]","[-24.0, -144.0]","[42.0, 40.0]","[-222.0, 176.0]","[-12.0, 99.0]","[148.0, -207.0]","[148.0, 192.0]","[12.0, -145.0]","[84.0, 52.0]","[44.0, -149.0]","[-96.0, 218.0]","[53.0, 102.0]","[44.0, -85.0]","[202.0, -12.0]","[-121.0, 6.0]","[-35.0, -243.0]","[55.0, 212.0]","[249.0, 24.0]","[84.0, 150.0]","[-91.0, 86.0]","[-211.0, -199.0]","[-186.0, 160.0]","[-173.0, -58.0]","[59.0, 246.0]","[239.0, -234.0]","[-34.0, 166.0]","[-94.0, -62.0]","[56.0, 176.0]","[229.0, 112.0]","[169.99411056077003, -187.0]","[10.0, -126.0]","[43.0, 136.0]","[-229.0, 88.0]","[-31.0, 86.0]","[-111.0, 165.0]","[-36.0, -127.0]","[-109.0, 124.0]","[-232.0, 232.0]","[140.0, 75.0]","[-172.0, -19.0]","[55.0, 235.0]","[-89.0, 92.0]","[20.0, 109.0]","[-9.0, -82.0]","[-49.0, -173.0]","[-228.0, 49.0]","[96.0, -86.0]","[-80.0, 80.0]","[-29.0, 60.0]","[196.0, -107.0]","[167.3200731138179, -187.0]","[13.0, -42.0]","[-194.0, 168.0]","[137.0, 158.0]","[65.0, 8.0]","[-200.0, -202.0]","[242.0, -150.0]","[-170.0, -169.0]","[-106.0, -245.0]","[-42.0, -195.0]","[-142.0, 36.0]","[25.0, -164.0]","[21.0, -245.0]","[-157.0, 168.0]","[-20.0, -81.0]","[-67.0, 232.0]","[-242.0, -24.0]","[-200.0, 22.0]","[51.0, -52.0]","[-236.0, -126.0]","[-88.0, -154.0]","[20.0, -127.0]","[116.0, 104.0]","[164.0, -77.0]","[176.0, -126.0]","[54.0, -110.0]","[-229.0, 97.0]","[-53.0, 113.0]","[86.0, -140.0]","[-224.0, 54.0]","[202.0, 72.0]","[0.0, -247.0]","[55.0, -35.0]","[45.0, -216.0]","[-113.0, 221.0]","[143.0, 31.0]","[-55.0, -212.0]","[242.0, -128.0]","[-3.0, -124.0]","[-202.0, 72.0]","[-172.0, -195.0]","[-123.0, 95.0]","[168.0, 96.0]","[-152.0, -156.0]","[197.0, 238.0]","[28.0, 93.0]","[115.0, 181.0]","[185.0, 42.0]","[-14.0, 55.0]","[-96.67999999999319, -149.0]","[-168.27999999998633, -173.0]","[-173.2399999999863, -55.0]","[223.74000000001368, -22.0]","[54.9400000000035, -66.0]"
"[-69.59277122605475, 132.31918201524465]","[16.597580883205545, 132.22190324467098]","[-22.379341926899812, -144.6843904388134]","[41.773724769770524, 38.97389212020711]","[-223.26874309704783, 175.25805668032862]","[-12.209644679663455, 100.6602962933035]","[148.59387717492078, -208.6426195075918]","[148.62111120616538, 192.54319307684986]","[11.278783726527347, -143.4547533078949]","[82.03460942253685, 52.018154019085465]","[43.47337282467137, -147.87377722891043]","[-94.73103100993688, 217.76056898307309]","[53.03473311037398, 100.91050561266218]","[44.3201492671537, -85.61837071990337]","[203.64295249461065, -10.732778166111693]","[-121.53134183692826, 4.126090997204026]","[-36.96588751484893, -242.7231726164234]","[56.714565054454965, 210.43136018693394]","[250.437358357963, 23.43636334332123]","[85.03292890015155, 150.76202112991095]","[-92.87851030165379, 84.24477166334191]","[-210.78515116417356, -199.23286416669302]","[-187.7477633946464, 160.40029260990636]","[-174.7726887969548, -59.92803992962095]","[60.84778306092766, 246.7437779446421]","[237.11903889698596, -235.94555500828403]","[-33.71772016974654, 165.90268259078076]","[-94.83213276930178, -62.49480432261113]","[57.066773347316584, 177.0044481834359]","[228.31000722348566, 110.29394174269251]","[170.06640981726792, -185.6730604850629]","[8.886244278000543, -127.12350868350462]","[41.75996795236492, 136.26838513698212]","[-227.3061532461402, 87.77084771191768]","[-30.685802033331854, 85.61468276308827]","[-111.9512160908159, 165.191640073282]","[-37.683769266045225, -128.25004351133776]","[-108.52408225631326, 122.20462082730066]","[-232.53527740011583, 231.40953508438864]","[139.76193514925788, 74.61335261468956]","[-171.06881206600764, -20.992891516585566]","[56.21590477399448, 233.32654357006902]","[-89.0, 92.0]","[20.0, 109.0]","[-9.0, -82.0]","[-49.0, -173.0]","[-228.0, 49.0]","[96.0, -86.0]","[-80.0, 80.0]","[-29.0, 60.0]","[196.0, -107.0]","[168.20971297849678, -187.0]","[13.0, -42.0]","[-194.0, 168.0]","[137.0, 158.0]","[65.0, 8.0]","[-200.0, -202.0]","[242.0, -150.0]","[-170.0, -169.0]","[-106.0, -245.0]","[-42.0, -195.0]","[-142.0, 36.0]","[25.0, -164.0]","[21.0, -245.0]","[-157.0, 168.0]","[-20.0, -81.0]","[-67.0, 232.0]","[-242.0, -24.0]","[-200.0, 22.0]","[51.0, -52.0]","[-236.0, -126.0]","[-88.0, -154.0]","[20.0, -127.0]","[116.0, 104.0]","[164.0, -77.0]","[176.0, -126.0]","[54.0, -110.0]","[-229.0, 97.0]","[-53.0, 113.0]","[86.0, -140.0]","[-224.0, 54.0]","[202.0, 72.0]","[0.0, -247.0]","[55.0, -35.0]","[45.0, -216.0]","[-113.0, 221.0]","[143.0, 31.0]","[-55.0, -212.0]","[242.0, -128.0]","[-3.0, -124.0]","[-202.0, 72.0]","[-172.0, -195.0]","[-123.0, 95.0]","[168.0, 96.0]","[-152.0, -156.0]","[197.0, 238.0]","[28.0, 93.0]","[115.0, 181.0]","[185.0, 42.0]","[-14.0, 55.0]","[-83.04999999998621, -149.0]","[-140.29999999997202, -173.0]","[-144.05999999997138, -55.0]","[253.58000000002895, -22.0]","[85.64000000000061, -66.0]"
"[-69.59277122605475, 132.31918201524465]","[16.597580883205545, 132.22190324467098]","[-22.379341926899812, -144.6843904388134]","[41.773724769770524, 38.97389212020711]","[-223.26874309704783, 175.25805668032862]","[-12.209644679663455, 100.6602962933035]","[148.59387717492078, -208.6426195075918]","[148.62111120616538, 192.54319307684986]","[11.278783726527347, -143.4547533078949]","[82.03460942253685, 52.018154019085465]","[43.47337282467137, -147.87377722891043]","[-94.73103100993688, 217.76056898307309]","[53.03473311037398, 100.91050561266218]","[44.3201492671537, -85.61837071990337]","[203.64295249461065, -10.732778166111693]","[-121.53134183692826, 4.126090997204026]","[-36.96588751484893, -242.7231726164234]","[56.714565054454965, 210.43136018693394]","[250.437358357963, 23.43636334332123]","[85.03292890015155, 150.76202112991095]","[-92.87851030165379, 84.24477166334191]","[-210.78515116417356, -199.23286416669302]","[-187.7477633946464, 160.40029260990636]","[-174.7726887969548, -59.92803992962095]","[60.84778306092766, 246.7437779446421]","[237.11903889698596, -235.94555500828403]","[-33.71772016974654, 165.90268259078076]","[-94.83213276930178, -62.49480432261113]","[57.066773347316584, 177.0044481834359]","[228.31000722348566, 110.29394174269251]","[170.06640981726792, -185.6730604850629]","[8.886244278000543, -127.12350868350462]","[41.75996795236492, 136.26838513698212]","[-227.3061532461402, 87.77084771191768]","[-30.685802033331854, 85.61468276308827]","[-111.9512160908159, 165.191640073282]","[-37.683769266045225, -128.25004351133776]","[-108.52408225631326, 122.20462082730066]","[-232.53527740011583, 231.40953508438864]","[139.76193514925788, 74.61335261468956]","[-171.06881206600764, -20.992891516585566]","[56.21590477399448, 233.32654357006902]","[-88.27455866407333, 90.01886692623522]","[21.975099288802873, 109.24801898613762]","[-9.509147803168139, -82.35454114967331]","[-49.25446261117017, -177.8122386854965]","[-229.1274233921701, 48.50282731598184]","[96.33738371795135, -86.34173168955843]","[-80.45955122741182, 79.7743025449298]","[-28.228070789210847, 61.38207428822418]","[197.16020738573883, -107.50320450010936]","[167.78849801403464, -187.8790738945251]","[13.998811809479768, -40.32472161315862]","[-195.5028743095435, 167.8760219281073]","[135.8423089801789, 157.21882698159484]","[66.55345844206153, 9.310233800391883]","[-198.19753934226227, -203.5119956439143]","[243.88180130628433, -148.87252370545232]","[-169.86766449659166, -168.15000057926733]","[-107.41814374812229, -243.0202371601584]","[-42.755814828894614, -196.3550686937752]","[-140.4700777997489, 36.1478130292457]","[26.833298593604553, -165.72805030807513]","[21.290131387627827, -246.1386662317742]","[-155.141204194545, 166.01254316293546]","[-19.598946378347982, -82.28652708984]","[-65.90315000485602, 230.67503018057644]","[-243.36304489213018, -23.18481351833019]","[-201.0568527798218, 20.442625926586327]","[52.7329777541848, -52.272893379036724]","[-237.63404873515236, -124.50090742747902]","[-86.44507302479006, -155.1392214895716]","[21.82730880263118, -128.03865683171725]","[115.53865843764216, 104.15235431127519]","[164.99111550423345, -75.732591704992]","[175.91904412370693, -127.66281307161269]","[55.98791532085225, -109.7882380191523]","[-228.23119983380172, 95.00398951348814]","[-52.576964753638805, 114.6071119890953]","[85.63423221271135, -138.05170032617002]","[-225.5657862805039, 54.712548500161425]","[202.31324963822863, 70.43186658894197]","[0.9914337541119451, -248.90527707404067]","[55.33695960325074, -35.13206123650597]","[43.40193933546933, -216.53536462857357]","[-111.46449461958379, 219.47601641098456]","[143.23385843927656, 32.36052844980986]","[-55.82846317258332, -211.79988032465172]","[240.11896598053252, -127.849105323111]","[-3.0, -124.0]","[-202.0, 72.0]","[-172.0, -195.0]","[-123.0, 95.0]","[168.0, 96.0]","[-152.0, -156.0]","[197.0, 238.0]","[28.0, 93.0]","[115.0, 181.0]","[185.0, 42.0]","[-14.0, 55.0]","[-47.13090185482559, -157.06648894510047]","[-84.68233574856608, -171.82405191169187]","[-73.99949128795373, -49.70385587581664]","[328.14374241207446, -26.684611180933643]","[153.7802323080038, -68.18424854091143]"
"[-69.59277122605475, 132.31918201524465]","[16.597580883205545, 132.22190324467098]","[-22.379341926899812, -144.6843904388134]","[41.773724769770524, 38.97389212020711]","[-223.26874309704783, 175.25805668032862]","[-12.209644679663455, 100.6602962933035]","[148.59387717492078, -208.6426195075918]","[148.62111120616538, 192.54319307684986]","[11.278783726527347, -143.4547533078949]","[82.03460942253685, 52.018154019085465]","[43.47337282467137, -147.87377722891043]","[-94.73103100993688, 217.76056898307309]","[53.03473311037398, 100.91050561266218]","[44.3201492671537, -85.61837071990337]","[203.64295249461065, -10.732778166111693]","[-121.53134183692826, 4.126090997204026]","[-36.96588751484893, -242.7231726164234]","[56.714565054454965, 210.43136018693394]","[250.437358357963, 23.43636334332123]","[85.03292890015155, 150.76202112991095]","[-92.87851030165379, 84.24477166334191]","[-210.78515116417356, -199.23286416669302]","[-187.7477633946464, 160.40029260990636]","[-174.7726887969548, -59.92803992962095]","[60.84778306092766, 246.7437779446421]","[237.11903889698596, -235.94555500828403]","[-33.71772016974654, 165.90268259078076]","[-94.83213276930178, -62.49480432261113]","[57.066773347316584, 177.0044481834359]","[228.31000722348566, 110.29394174269251]","[170.06640981726792, -185.6730604850629]","[8.886244278000543, -127.12350868350462]","[41.75996795236492, 136.26838513698212]","[-227.3061532461402, 87.77084771191768]","[-30.685802033331854, 85.61468276308827]","[-111.9512160908159, 165.191640073282]","[-37.683769266045225, -128.25004351133776]","[-108.52408225631326, 122.20462082730066]","[-232.53527740011583, 231.40953508438864]","[139.76193514925788, 74.61335261468956]","[-171.06881206600764, -20.992891516585566]","[56.21590477399448, 233.32654357006902]","[-88.27455866407333, 90.01886692623522]","[21.975099288802873, 109.24801898613762]","[-9.509147803168139, -82.35454114967331]","[-52.12624408498445, -197.22330763663808]","[-229.1274233921701, 48.50282731598184]","[96.33738371795135, -86.34173168955843]","[-80.45955122741182, 79.7743025449298]","[-28.228070789210847, 61.38207428822418]","[197.16020738573883, -107.50320450010936]","[167.78849801403464, -187.8790738945251]","[13.998811809479768, -40.32472161315862]","[-195.5028743095435, 167.8760219281073]","[135.8423089801789, 157.21882698159484]","[66.55345844206153, 9.310233800391883]","[-198.19753934226227, -203.5119956439143]","[243.88180130628433, -148.87252370545232]","[-169.86766449659166, -168.15000057926733]","[-107.41814374812229, -243.0202371601584]","[-42.755814828894614, -196.3550686937752]","[-140.4700777997489, 36.1478130292457]","[26.833298593604553, -165.72805030807513]","[21.290131387627827, -246.1386662317742]","[-155.141204194545, 166.01254316293546]","[-19.598946378347982, -82.28652708984]","[-65.90315000485602, 230.67503018057644]","[-243.36304489213018, -23.18481351833019]","[-201.0568527798218, 20.442625926586327]","[52.7329777541848, -52.272893379036724]","[-237.63404873515236, -124.50090742747902]","[-86.44507302479006, -155.1392214895716]","[21.82730880263118, -128.03865683171725]","[115.53865843764216, 104.15235431127519]","[164.99111550423345, -75.732591704992]","[175.91904412370693, -127.66281307161269]","[55.98791532085225, -109.7882380191523]","[-228.23119983380172, 95.00398951348814]","[-52.576964753638805, 114.6071119890953]","[85.63423221271135, -138.05170032617002]","[-225.5657862805039, 54.712548500161425]","[202.31324963822863, 70.43186658894197]","[0.9914337541119451, -248.90527707404067]","[55.33695960325074, -35.13206123650597]","[43.40193933546933, -216.53536462857357]","[-111.46449461958379, 219.47601641098456]","[143.23385843927656, 32.36052844980986]","[-55.82846317258332, -211.79988032465172]","[240.11896598053252, -127.849105323111]","[-3.5802099112461936, -124.4938373209872]","[-200.20187681957526, 72.45629771731026]","[-173.12889543440733, -193.2667420153968]","[-122.16514824908282, 93.63427243385156]","[168.9269761491374, 96.65326960465052]","[-153.14894631508108, -157.87051746185838]","[195.80636739585475, 238.94815823308684]","[29.30217291512335, 93.0257295442383]","[116.93149414064976, 182.42795480553156]","[183.42321932495616, 41.22308543204714]","[-14.327461346832258, 55.49756605325547]","[-55.326922262200355, -198.61870984612654]","[-131.90430654754468, -167.9493738837532]","[-108.7154979496086, -16.981483420215472]","[307.16403892187645, -69.7902457462868]","[111.37638796218559, -82.35493059567966]"
"[-68.1855424521095, 131.6383640304893]","[17.19516176641109, 130.44380648934197]","[-20.758683853799624, -145.36878087762682]","[41.54744953954105, 37.94778424041422]","[-224.53748619409566, 174.51611336065724]","[-12.41928935932691, 102.320592586607]","[149.18775434984155, -210.2852390151836]","[149.24222241233076, 193.08638615369972]","[10.557567453054695, -141.90950661578978]","[80.06921884507369, 52.03630803817093]","[42.946745649342745, -146.74755445782085]","[-93.46206201987377, 217.52113796614617]","[53.069466220747955, 99.82101122532436]","[44.640298534307405, -86.23674143980674]","[205.2859049892213, -9.465556332223386]","[-122.06268367385653, 2.2521819944080517]","[-38.93177502969786, -242.4463452328468]","[58.42913010890993, 208.8627203738679]","[249.0, 22.87272668664246]","[86.06585780030309, 151.5240422598219]","[-94.75702060330758, 82.48954332668382]","[-210.5703023283471, -199.46572833338604]","[-189.4955267892928, 160.80058521981272]","[-176.54537759390962, -61.8560798592419]","[62.69556612185532, 247.48755588928418]","[235.2380777939719, -237.89111001656806]","[-33.435440339493084, 165.8053651815615]","[-95.66426553860356, -62.98960864522226]","[58.13354669463317, 178.0088963668718]","[227.6200144469713, 108.58788348538502]","[168.53039878171018, -184.3461209701258]","[7.772488556001086, -128.24701736700925]","[40.519935904729834, 136.53677027396424]","[-225.61230649228042, 87.54169542383536]","[-30.371604066663707, 85.22936552617654]","[-112.90243218163181, 165.383280146564]","[-39.36753853209045, -129.50008702267553]","[-108.04816451262653, 120.40924165460132]","[-233.07055480023166, 230.81907016877727]","[139.52387029851576, 74.22670522937912]","[-170.13762413201528, -22.98578303317113]","[57.43180954798896, 231.65308714013804]","[-88.27455866407333, 90.01886692623522]","[21.975099288802873, 109.24801898613762]","[-9.509147803168139, -82.35454114967331]","[-53.24828322756047, -213.6098489961696]","[-229.1274233921701, 48.50282731598184]","[96.33738371795135, -86.34173168955843]","[-80.45955122741182, 79.7743025449298]","[-28.228070789210847, 61.38207428822418]","[197.16020738573883, -107.50320450010936]","[167.78849801403464, -187.8790738945251]","[13.998811809479768, -40.32472161315862]","[-195.5028743095435, 167.8760219281073]","[135.8423089801789, 157.21882698159484]","[66.55345844206153, 9.310233800391883]","[-198.19753934226227, -203.5119956439143]","[243.88180130628433, -148.87252370545232]","[-169.86766449659166, -168.15000057926733]","[-107.41814374812229, -243.0202371601584]","[-42.755814828894614, -196.3550686937752]","[-140.4700777997489, 36.1478130292457]","[26.833298593604553, -165.72805030807513]","[21.290131387627827, -246.1386662317742]","[-155.141204194545, 166.01254316293546]","[-19.598946378347982, -82.28652708984]","[-65.90315000485602, 230.67503018057644]","[-243.36304489213018, -23.18481351833019]","[-201.0568527798218, 20.442625926586327]","[52.7329777541848, -52.272893379036724]","[-237.63404873515236, -124.50090742747902]","[-86.44507302479006, -155.1392214895716]","[21.82730880263118, -128.03865683171725]","[115.53865843764216, 104.15235431127519]","[164.99111550423345, -75.732591704992]","[175.91904412370693, -127.66281307161269]","[55.98791532085225, -109.7882380191523]","[-228.23119983380172, 95.00398951348814]","[-52.576964753638805, 114.6071119890953]","[85.63423221271135, -138.05170032617002]","[-225.5657862805039, 54.712548500161425]","[202.31324963822863, 70.43186658894197]","[0.9914337541119451, -248.90527707404067]","[55.33695960325074, -35.13206123650597]","[43.40193933546933, -216.53536462857357]","[-111.46449461958379, 219.47601641098456]","[143.23385843927656, 32.36052844980986]","[-54.82281976429073, -215.6963067383572]","[240.11896598053252, -127.849105323111]","[-3.5802099112461936, -124.4938373209872]","[-200.20187681957526, 72.45629771731026]","[-173.12889543440733, -193.2667420153968]","[-122.16514824908282, 93.63427243385156]","[168.9269761491374, 96.65326960465052]","[-153.14894631508108, -157.87051746185838]","[195.80636739585475, 238.94815823308684]","[29.30217291512335, 93.0257295442383]","[116.93149414064976, 182.42795480553156]","[183.42321932495616, 41.22308543204714]","[-14.327461346832258, 55.49756605325547]","[-45.04475556422095, -216.5926113027254]","[-162.20291170347568, -165.48363259027875]","[-118.78501302021598, -2.3611386073452056]","[287.53221792541666, -110.19840630878801]","[92.81304015525026, -75.87901208393745]"
"[-68.1855424521095, 131.6383640304893]","[17.19516176641109, 130.44380648934197]","[-20.758683853799624, -145.36878087762682]","[41.54744953954105, 37.94778424041422]","[-224.53748619409566, 174.51611336065724]","[-12.41928935932691, 102.320592586607]","[149.18775434984155, -210.2852390151836]","[149.24222241233076, 193.08638615369972]","[10.557567453054695, -141.90950661578978]","[80.06921884507369, 52.03630803817093]","[42.946745649342745, -146.74755445782085]","[-93.46206201987377, 217.52113796614617]","[53.069466220747955, 99.82101122532436]","[44.640298534307405, -86.23674143980674]","[205.2859049892213, -9.465556332223386]","[-122.06268367385653, 2.2521819944080517]","[-38.93177502969786, -242.4463452328468]","[58.42913010890993, 208.8627203738679]","[249.0, 22.87272668664246]","[86.06585780030309, 151.5240422598219]","[-94.75702060330758, 82.48954332668382]","[-210.5703023283471, -199.46572833338604]","[-189.4955267892928, 160.80058521981272]","[-176.54537759390962, -61.8560798592419]","[62.69556612185532, 247.48755588928418]","[235.2380777939719, -237.89111001656806]","[-33.435440339493084, 165.8053651815615]","[-95.66426553860356, -62.98960864522226]","[58.13354669463317, 178.0088963668718]","[227.6200144469713, 108.58788348538502]","[168.53039878171018, -184.3461209701258]","[7.772488556001086, -128.24701736700925]","[40.519935904729834, 136.53677027396424]","[-225.61230649228042, 87.54169542383536]","[-30.371604066663707, 85.22936552617654]","[-112.90243218163181, 165.383280146564]","[-39.36753853209045, -129.50008702267553]","[-108.04816451262653, 120.40924165460132]","[-233.07055480023166, 230.81907016877727]","[139.52387029851576, 74.22670522937912]","[-170.13762413201528, -22.98578303317113]","[57.43180954798896, 231.65308714013804]","[-87.54911732814665, 88.03773385247044]","[23.950198577605747, 109.49603797227525]","[-10.018295606336277, -82.70908229934662]","[-52.96419698926815, -214.5836120443608]","[-230.2548467843402, 48.00565463196368]","[96.67476743590271, -86.68346337911686]","[-80.91910245482364, 79.54860508985959]","[-27.456141578421693, 62.76414857644836]","[198.32041477147766, -108.00640900021872]","[167.05383480709497, -188.7581477890502]","[14.997623618959537, -38.649443226317246]","[-197.005748619087, 167.75204385621458]","[134.6846179603578, 156.4376539631897]","[68.10691688412305, 10.620467600783766]","[-196.39507868452455, -205.0239912878286]","[245.76360261256866, -147.74504741090465]","[-169.73532899318332, -167.30000115853466]","[-108.83628749624458, -241.04047432031678]","[-43.51162965778923, -197.7101373875504]","[-138.9401555994978, 36.29562605849139]","[28.666597187209106, -167.45610061615025]","[21.580262775255655, -247.27733246354842]","[-153.28240838909, 164.02508632587092]","[-19.197892756695964, -83.57305417968001]","[-64.80630000971203, 229.35006036115288]","[-244.72608978426035, -22.369627036660383]","[-202.11370555964362, 18.885251853172655]","[54.4659555083696, -52.54578675807345]","[-239.26809747030472, -123.00181485495804]","[-84.89014604958012, -156.27844297914322]","[23.65461760526236, -129.0773136634345]","[115.07731687528431, 104.30470862255038]","[165.9822310084669, -74.46518340998401]","[175.83808824741385, -129.32562614322538]","[57.975830641704505, -109.5764760383046]","[-227.46239966760345, 93.00797902697627]","[-52.15392950727761, 116.2142239781906]","[85.2684644254227, -136.10340065234004]","[-227.13157256100777, 55.42509700032285]","[202.62649927645725, 68.86373317788394]","[1.9828675082238902, -250.81055414808134]","[55.67391920650148, -35.26412247301194]","[41.80387867093866, -217.07072925714715]","[-109.92898923916758, 217.9520328219691]","[143.23385843927656, 32.36052844980986]","[-53.57444392107678, -220.25030735373707]","[240.11896598053252, -127.849105323111]","[-3.5802099112461936, -124.4938373209872]","[-200.20187681957526, 72.45629771731026]","[-173.12889543440733, -193.2667420153968]","[-122.16514824908282, 93.63427243385156]","[168.9269761491374, 96.65326960465052]","[-153.14894631508108, -157.87051746185838]","[195.80636739585475, 238.94815823308684]","[29.30217291512335, 93.0257295442383]","[116.93149414064976, 182.42795480553156]","[183.42321932495616, 41.22308543204714]","[-14.327461346832258, 55.49756605325547]","[-8.597348938471946, -245.31912744579125]","[-138.5820147447529, -183.1380048686537]","[-99.89962201612252, 40.01425138226835]","[267.2089507146366, -152.06320283284032]","[65.22576250441713, -45.28105989688074]"
"[-68.1855424521095, 131.6383640304893]","[17.19516176641109, 130.44380648934197]","[-20.758683853799624, -145.36878087762682]","[41.54744953954105, 37.94778424041422]","[-224.53748619409566, 174.51611336065724]","[-12.41928935932691, 102.320592586607]","[149.18775434984155, -210.2852390151836]","[149.24222241233076, 193.08638615369972]","[10.557567453054695, -141.90950661578978]","[80.06921884507369, 52.03630803817093]","[42.946745649342745, -146.74755445782085]","[-93.46206201987377, 217.52113796614617]","[53.069466220747955, 99.82101122532436]","[44.640298534307405, -86.23674143980674]","[205.2859049892213, -9.465556332223386]","[-122.06268367385653, 2.2521819944080517]","[-38.93177502969786, -242.4463452328468]","[58.42913010890993, 208.8627203738679]","[249.0, 22.87272668664246]","[86.06585780030309, 151.5240422598219]","[-94.75702060330758, 82.48954332668382]","[-210.5703023283471, -199.46572833338604]","[-189.4955267892928, 160.80058521981272]","[-176.54537759390962, -61.8560798592419]","[62.69556612185532, 247.48755588928418]","[235.2380777939719, -237.89111001656806]","[-33.435440339493084, 165.8053651815615]","[-95.66426553860356, -62.98960864522226]","[58.13354669463317, 178.0088963668718]","[227.6200144469713, 108.58788348538502]","[168.53039878171018, -184.3461209701258]","[7.772488556001086, -128.24701736700925]","[40.519935904729834, 136.53677027396424]","[-225.61230649228042, 87.54169542383536]","[-30.371604066663707, 85.22936552617654]","[-112.90243218163181, 165.383280146564]","[-39.36753853209045, -129.50008702267553]","[-108.04816451262653, 120.40924165460132]","[-233.07055480023166, 230.81907016877727]","[139.52387029851576, 74.22670522937912]","[-170.13762413201528, -22.98578303317113]","[57.43180954798896, 231.65308714013804]","[-87.54911732814665, 88.03773385247044]","[23.950198577605747, 109.49603797227525]","[-10.018295606336277, -82.70908229934662]","[-52.96419698926815, -214.5836120443608]","[-230.2548467843402, 48.00565463196368]","[96.67476743590271, -86.68346337911686]","[-80.91910245482364, 79.54860508985959]","[-27.456141578421693, 62.76414857644836]","[198.32041477147766, -108.00640900021872]","[167.05383480709497, -188.7581477890502]","[14.997623618959537, -38.649443226317246]","[-197.005748619087, 167.75204385621458]","[134.6846179603578, 156.4376539631897]","[68.10691688412305, 10.620467600783766]","[-196.39507868452455, -205.0239912878286]","[245.76360261256866, -147.74504741090465]","[-169.73532899318332, -167.30000115853466]","[-108.83628749624458, -241.04047432031678]","[-43.51162965778923, -197.7101373875504]","[-138.9401555994978, 36.29562605849139]","[28.666597187209106, -167.45610061615025]","[21.580262775255655, -247.27733246354842]","[-153.28240838909, 164.02508632587092]","[-19.197892756695964, -83.57305417968001]","[-64.80630000971203, 229.35006036115288]","[-244.72608978426035, -22.369627036660383]","[-202.11370555964362, 18.885251853172655]","[54.4659555083696, -52.54578675807345]","[-239.26809747030472, -123.00181485495804]","[-84.89014604958012, -156.27844297914322]","[23.65461760526236, -129.0773136634345]","[115.07731687528431, 104.30470862255038]","[165.9822310084669, -74.46518340998401]","[175.83808824741385, -129.32562614322538]","[57.975830641704505, -109.5764760383046]","[-227.46239966760345, 93.00797902697627]","[-52.15392950727761, 116.2142239781906]","[85.2684644254227, -136.10340065234004]","[-227.13157256100777, 55.42509700032285]","[202.62649927645725, 68.86373317788394]","[2.18154601021992, -249.3481514703548]","[55.67391920650148, -35.26412247301194]","[41.80387867093866, -217.07072925714715]","[-109.92898923916758, 217.9520328219691]","[143.46771687855312, 33.721056899619725]","[-54.39373628856762, -220.0919100843932]","[238.23793196106504, -127.69821064622201]","[-4.160419822492387, -124.9876746419744]","[-198.40375363915052, 72.91259543462053]","[-174.25779086881465, -191.5334840307936]","[-121.33029649816564, 92.26854486770313]","[169.8539522982748, 97.30653920930104]","[-154.29789263016215, -159.74103492371677]","[194.6127347917095, 239.8963164661737]","[30.6043458302467, 93.0514590884766]","[118.86298828129952, 183.8559096110631]","[181.84643864991233, 40.446170864094285]","[-14.654922693664517, 55.99513210651094]","[-3.2934441194042225, -245.90528428893913]","[-102.13557268190283, -207.74847159090118]","[-86.08719011084767, 71.00548097364246]","[247.8747141648727, -191.6801043545406]","[62.765275079985244, -23.35601845436925]"
